fecha,tienda_id,sku_id,unidades,precio_unitario,descuento_pct,precio_final,ingresos,costo_total,margen_bruto,margen_pct
2024-03-04,T11,SKU000278,5,86000,0.0,86000,430000,195000,235000,0.5465
2024-03-04,T12,SKU000843,2,51000,0.1,45900,91800,46000,45800,0.4989
2024-03-04,T08,SKU001097,2,197000,0.3,137900,275800,178000,97800,0.3546
2024-03-04,T09,SKU000098,7,41000,0.0,41000,287000,133000,154000,0.5366
2024-03-04,T10,SKU000594,1,86000,0.0,86000,86000,39000,47000,0.5465
2024-03-04,T12,SKU000425,7,81000,0.3,56700,396900,252000,144900,0.3651
2024-03-04,T12,SKU000778,1,56000,0.0,56000,56000,25000,31000,0.5536
2024-03-04,T05,SKU000967,8,63000,0.0,63000,504000,224000,280000,0.5556
2024-03-04,T06,SKU000864,1,62000,0.0,62000,62000,28000,34000,0.5484
2024-03-04,T01,SKU000922,5,54000,0.0,54000,270000,120000,150000,0.5556
2024-03-04,T10,SKU000540,2,137000,0.0,137000,274000,124000,150000,0.5474
2024-03-04,T08,SKU000396,4,82000,0.3,57400,229600,148000,81600,0.3554
2024-03-04,T09,SKU000115,5,41000,0.3,28700,143500,90000,53500,0.3728
2024-03-04,T07,SKU001019,3,176000,0.2,140800,422400,237000,185400,0.4389
2024-03-04,T01,SKU000029,4,43000,0.0,43000,172000,76000,96000,0.5581
2024-03-04,T03,SKU000694,2,78000,0.0,78000,156000,70000,86000,0.5513
2024-03-04,T03,SKU000168,8,46000,0.1,41400,331200,168000,163200,0.4928
2024-03-04,T01,SKU000087,5,43000,0.0,43000,215000,95000,120000,0.5581
2024-03-04,T11,SKU000665,2,81000,0.0,81000,162000,72000,90000,0.5556
2024-03-04,T09,SKU001031,4,175000,0.0,175000,700000,316000,384000,0.5486
2024-03-04,T11,SKU000746,3,55000,0.0,55000,165000,75000,90000,0.5455
2024-03-04,T12,SKU000442,4,82000,0.0,82000,328000,148000,180000,0.5488
2024-03-04,T02,SKU000734,2,74000,0.0,74000,148000,66000,82000,0.5541
2024-03-04,T11,SKU000070,3,45000,0.0,45000,135000,60000,75000,0.5556
2024-03-04,T10,SKU000607,5,92000,0.0,92000,460000,205000,255000,0.5543
2024-03-04,T07,SKU000328,1,107000,0.0,107000,107000,48000,59000,0.5514
2024-03-04,T12,SKU000713,2,74000,0.2,59200,118400,66000,52400,0.4426
2024-03-04,T08,SKU000052,3,43000,0.0,43000,129000,57000,72000,0.5581
2024-03-04,T10,SKU000543,1,135000,0.0,135000,135000,61000,74000,0.5481
2024-03-04,T06,SKU000302,4,97000,0.3,67900,271600,176000,95600,0.352
2024-03-04,T01,SKU001011,6,171000,0.0,171000,1026000,462000,564000,0.5497
2024-03-04,T12,SKU000942,4,69000,0.0,69000,276000,124000,152000,0.5507
2024-03-04,T12,SKU000230,1,91000,0.2,72800,72800,41000,31800,0.4368
2024-03-04,T05,SKU000029,5,43000,0.5,21500,107500,95000,12500,0.1163
2024-03-04,T08,SKU000720,3,91000,0.1,81900,245700,123000,122700,0.4994
2024-03-04,T06,SKU000869,1,62000,0.0,62000,62000,28000,34000,0.5484
2024-03-04,T01,SKU000840,1,55000,0.0,55000,55000,25000,30000,0.5455
2024-03-04,T06,SKU000978,4,68000,0.3,47600,190400,124000,66400,0.3487
2024-03-04,T01,SKU000515,10,123000,0.0,123000,1230000,550000,680000,0.5528
2024-03-04,T03,SKU000584,1,132000,0.0,132000,132000,59000,73000,0.553
2024-03-04,T02,SKU000436,2,72000,0.0,72000,144000,64000,80000,0.5556
2024-03-04,T02,SKU000037,1,48000,0.0,48000,48000,22000,26000,0.5417
2024-03-04,T11,SKU000588,2,126000,0.0,126000,252000,114000,138000,0.5476
2024-03-04,T10,SKU000402,8,77000,0.0,77000,616000,280000,336000,0.5455
2024-03-04,T08,SKU001115,4,199000,0.1,179100,716400,356000,360400,0.5031
2024-03-04,T07,SKU000114,1,51000,0.0,51000,51000,23000,28000,0.549
2024-03-04,T11,SKU000722,6,82000,0.0,82000,492000,222000,270000,0.5488
2024-03-04,T12,SKU000868,1,51000,0.0,51000,51000,23000,28000,0.549
2024-03-04,T04,SKU000786,2,50000,0.0,50000,100000,46000,54000,0.54
2024-03-04,T11,SKU000837,3,54000,0.0,54000,162000,72000,90000,0.5556
2024-03-04,T05,SKU000957,6,57000,0.5,28500,171000,156000,15000,0.0877
2024-03-04,T09,SKU000169,1,42000,0.2,33600,33600,19000,14600,0.4345
2024-03-04,T12,SKU000833,5,53000,0.1,47700,238500,120000,118500,0.4969
2024-03-04,T06,SKU000749,3,52000,0.5,26000,78000,69000,9000,0.1154
2024-03-04,T01,SKU001099,3,183000,0.0,183000,549000,246000,303000,0.5519
2024-03-04,T05,SKU000718,6,88000,0.2,70400,422400,240000,182400,0.4318
2024-03-04,T08,SKU000689,1,88000,0.0,88000,88000,40000,48000,0.5455
2024-03-04,T12,SKU000559,3,138000,0.0,138000,414000,186000,228000,0.5507
2024-03-04,T07,SKU000901,9,56000,0.0,56000,504000,225000,279000,0.5536
2024-03-04,T09,SKU000838,4,58000,0.1,52200,208800,104000,104800,0.5019
2024-03-04,T06,SKU000465,3,86000,0.0,86000,258000,117000,141000,0.5465
2024-03-04,T03,SKU000331,1,107000,0.5,53500,53500,48000,5500,0.1028
2024-03-04,T03,SKU000542,1,133000,0.0,133000,133000,60000,73000,0.5489
2024-03-04,T07,SKU000143,1,50000,0.0,50000,50000,22000,28000,0.56
2024-03-04,T06,SKU000654,3,84000,0.0,84000,252000,114000,138000,0.5476
2024-03-04,T12,SKU000624,2,87000,0.1,78300,156600,78000,78600,0.5019
2024-03-04,T10,SKU000909,1,66000,0.0,66000,66000,30000,36000,0.5455
2024-03-04,T05,SKU000561,2,126000,0.0,126000,252000,114000,138000,0.5476
2024-03-04,T04,SKU000440,11,74000,0.0,74000,814000,363000,451000,0.5541
2024-03-04,T08,SKU000809,1,56000,0.0,56000,56000,25000,31000,0.5536
2024-03-04,T06,SKU000382,1,77000,0.0,77000,77000,35000,42000,0.5455
2024-03-04,T08,SKU000765,3,50000,0.0,50000,150000,69000,81000,0.54
2024-03-04,T10,SKU001047,3,193000,0.1,173700,521100,261000,260100,0.4991
2024-03-04,T08,SKU000189,7,43000,0.0,43000,301000,140000,161000,0.5349
2024-03-04,T10,SKU000527,5,124000,0.0,124000,620000,280000,340000,0.5484
2024-03-04,T08,SKU000513,9,126000,0.0,126000,1134000,513000,621000,0.5476
2024-03-04,T10,SKU000210,4,94000,0.0,94000,376000,168000,208000,0.5532
2024-03-04,T06,SKU000457,7,86000,0.5,43000,301000,273000,28000,0.093
2024-03-04,T08,SKU000562,2,110000,0.5,55000,110000,98000,12000,0.1091
2024-03-04,T12,SKU000333,1,99000,0.2,79200,79200,45000,34200,0.4318
2024-03-04,T09,SKU001038,3,166000,0.0,166000,498000,225000,273000,0.5482
2024-03-04,T05,SKU000538,2,111000,0.0,111000,222000,100000,122000,0.5495
2024-03-04,T02,SKU000480,6,120000,0.0,120000,720000,324000,396000,0.55
2024-03-04,T08,SKU000899,2,65000,0.0,65000,130000,58000,72000,0.5538
2024-03-04,T03,SKU000402,3,77000,0.0,77000,231000,105000,126000,0.5455
2024-03-04,T05,SKU000469,1,86000,0.0,86000,86000,39000,47000,0.5465
2024-03-04,T04,SKU000298,1,86000,0.0,86000,86000,39000,47000,0.5465
2024-03-04,T12,SKU000703,1,79000,0.0,79000,79000,35000,44000,0.557
2024-03-04,T11,SKU000544,1,125000,0.0,125000,125000,56000,69000,0.552
2024-03-04,T09,SKU000725,10,91000,0.0,91000,910000,410000,500000,0.5495
2024-03-04,T08,SKU000899,1,65000,0.0,65000,65000,29000,36000,0.5538
2024-03-04,T12,SKU001017,1,164000,0.3,114800,114800,74000,40800,0.3554
2024-03-04,T05,SKU001025,5,207000,0.2,165600,828000,465000,363000,0.4384
2024-03-04,T12,SKU000237,13,105000,0.0,105000,1365000,611000,754000,0.5524
2024-03-04,T07,SKU000324,1,104000,0.0,104000,104000,47000,57000,0.5481
2024-03-04,T07,SKU000826,3,53000,0.0,53000,159000,72000,87000,0.5472
2024-03-04,T03,SKU000219,3,95000,0.0,95000,285000,129000,156000,0.5474
2024-03-04,T02,SKU000183,1,50000,0.0,50000,50000,23000,27000,0.54
2024-03-04,T08,SKU001013,20,187000,0.0,187000,3740000,1680000,2060000,0.5508
2024-03-04,T05,SKU000234,5,92000,0.0,92000,460000,205000,255000,0.5543
2024-03-04,T10,SKU001111,1,183000,0.0,183000,183000,82000,101000,0.5519
2024-03-04,T12,SKU000580,1,124000,0.0,124000,124000,56000,68000,0.5484
2024-03-04,T07,SKU000652,5,78000,0.0,78000,390000,175000,215000,0.5513
2024-03-04,T07,SKU000095,1,48000,0.0,48000,48000,22000,26000,0.5417
2024-03-04,T01,SKU000717,2,86000,0.0,86000,172000,78000,94000,0.5465
2024-03-04,T01,SKU000930,3,59000,0.0,59000,177000,78000,99000,0.5593
2024-03-04,T01,SKU000737,1,85000,0.1,76500,76500,38000,38500,0.5033
2024-03-04,T12,SKU000758,1,58000,0.0,58000,58000,26000,32000,0.5517
2024-03-04,T08,SKU000430,2,77000,0.2,61600,123200,70000,53200,0.4318
2024-03-04,T03,SKU000158,1,47000,0.0,47000,47000,21000,26000,0.5532
2024-03-04,T09,SKU000943,1,65000,0.0,65000,65000,29000,36000,0.5538
2024-03-04,T11,SKU000942,3,69000,0.5,34500,103500,93000,10500,0.1014
2024-03-04,T06,SKU001031,16,175000,0.0,175000,2800000,1264000,1536000,0.5486
2024-03-04,T03,SKU000209,3,91000,0.2,72800,218400,123000,95400,0.4368
2024-03-04,T08,SKU000521,1,122000,0.0,122000,122000,55000,67000,0.5492
2024-03-04,T06,SKU000132,1,44000,0.0,44000,44000,20000,24000,0.5455
2024-03-04,T10,SKU001062,3,184000,0.0,184000,552000,249000,303000,0.5489
2024-03-04,T03,SKU000924,3,60000,0.1,54000,162000,81000,81000,0.5
2024-03-04,T11,SKU000453,1,74000,0.5,37000,37000,33000,4000,0.1081
2024-03-04,T12,SKU000757,1,54000,0.2,43200,43200,24000,19200,0.4444
2024-03-04,T08,SKU000258,1,95000,0.0,95000,95000,43000,52000,0.5474
2024-03-04,T02,SKU000779,3,51000,0.0,51000,153000,69000,84000,0.549
2024-03-04,T03,SKU000158,1,47000,0.0,47000,47000,21000,26000,0.5532
2024-03-04,T06,SKU000172,1,42000,0.0,42000,42000,19000,23000,0.5476
2024-03-04,T11,SKU000859,5,60000,0.0,60000,300000,135000,165000,0.55
2024-03-04,T07,SKU001039,1,181000,0.0,181000,181000,81000,100000,0.5525
2024-03-04,T01,SKU000728,1,92000,0.1,82800,82800,41000,41800,0.5048
2024-03-04,T02,SKU000182,5,47000,0.3,32900,164500,105000,59500,0.3617
2024-03-04,T11,SKU000668,2,74000,0.0,74000,148000,68000,80000,0.5405
2024-03-04,T09,SKU000918,2,60000,0.0,60000,120000,54000,66000,0.55
2024-03-04,T02,SKU000956,1,54000,0.0,54000,54000,24000,30000,0.5556
2024-03-04,T12,SKU000251,2,87000,0.0,87000,174000,78000,96000,0.5517
2024-03-04,T03,SKU000265,6,89000,0.0,89000,534000,240000,294000,0.5506
2024-03-04,T09,SKU000171,4,51000,0.0,51000,204000,92000,112000,0.549
2024-03-04,T05,SKU001046,1,176000,0.0,176000,176000,79000,97000,0.5511
2024-03-04,T04,SKU000511,1,132000,0.0,132000,132000,59000,73000,0.553
2024-03-04,T08,SKU000121,9,43000,0.0,43000,387000,171000,216000,0.5581
2024-03-04,T03,SKU000966,2,67000,0.0,67000,134000,60000,74000,0.5522
2024-03-04,T02,SKU000343,2,89000,0.0,89000,178000,80000,98000,0.5506
2024-03-04,T06,SKU000107,2,41000,0.3,28700,57400,36000,21400,0.3728
2024-03-04,T07,SKU000787,4,53000,0.0,53000,212000,96000,116000,0.5472
2024-03-04,T10,SKU000170,3,47000,0.0,47000,141000,63000,78000,0.5532
2024-03-04,T06,SKU000664,1,88000,0.1,79200,79200,39000,40200,0.5076
2024-03-04,T09,SKU001034,4,191000,0.3,133700,534800,344000,190800,0.3568
2024-03-04,T10,SKU000993,8,69000,0.0,69000,552000,248000,304000,0.5507
2024-03-04,T08,SKU000466,6,80000,0.0,80000,480000,216000,264000,0.55
2024-03-04,T11,SKU000429,4,80000,0.1,72000,288000,144000,144000,0.5
2024-03-04,T08,SKU000621,4,84000,0.0,84000,336000,152000,184000,0.5476
2024-03-04,T09,SKU001107,1,183000,0.0,183000,183000,83000,100000,0.5464
2024-03-04,T06,SKU000025,1,44000,0.2,35200,35200,20000,15200,0.4318
2024-03-04,T09,SKU000511,2,132000,0.0,132000,264000,118000,146000,0.553
2024-03-04,T03,SKU000447,8,70000,0.0,70000,560000,256000,304000,0.5429
2024-03-04,T11,SKU000960,6,58000,0.2,46400,278400,156000,122400,0.4397
2024-03-04,T10,SKU000035,4,45000,0.0,45000,180000,80000,100000,0.5556
2024-03-04,T06,SKU000397,6,84000,0.0,84000,504000,228000,276000,0.5476
2024-03-04,T12,SKU000855,1,62000,0.1,55800,55800,28000,27800,0.4982
2024-03-04,T01,SKU001114,2,199000,0.0,199000,398000,178000,220000,0.5528
2024-03-04,T01,SKU000244,13,101000,0.0,101000,1313000,585000,728000,0.5545
2024-03-04,T12,SKU000312,1,94000,0.0,94000,94000,42000,52000,0.5532
2024-03-04,T12,SKU000814,1,61000,0.0,61000,61000,28000,33000,0.541
2024-03-04,T02,SKU000879,1,52000,0.3,36400,36400,23000,13400,0.3681
2024-03-11,T02,SKU000229,1,103000,0.0,103000,103000,47000,56000,0.5437
2024-03-11,T06,SKU001053,1,180000,0.0,180000,180000,81000,99000,0.55
2024-03-11,T07,SKU000323,2,103000,0.1,92700,185400,92000,93400,0.5038
2024-03-11,T01,SKU000999,5,58000,0.0,58000,290000,130000,160000,0.5517
2024-03-11,T02,SKU000133,5,48000,0.0,48000,240000,110000,130000,0.5417
2024-03-11,T11,SKU000590,5,113000,0.0,113000,565000,255000,310000,0.5487
2024-03-11,T11,SKU000694,2,78000,0.0,78000,156000,70000,86000,0.5513
2024-03-11,T05,SKU000628,1,83000,0.0,83000,83000,37000,46000,0.5542
2024-03-11,T09,SKU000131,3,49000,0.0,49000,147000,66000,81000,0.551
2024-03-11,T03,SKU000486,2,108000,0.0,108000,216000,98000,118000,0.5463
2024-03-11,T12,SKU000867,1,50000,0.0,50000,50000,23000,27000,0.54
2024-03-11,T09,SKU000675,5,78000,0.0,78000,390000,175000,215000,0.5513
2024-03-11,T10,SKU001090,3,166000,0.3,116200,348600,225000,123600,0.3546
2024-03-11,T07,SKU000820,2,54000,0.0,54000,108000,48000,60000,0.5556
2024-03-11,T07,SKU000708,1,84000,0.0,84000,84000,38000,46000,0.5476
2024-03-11,T08,SKU000780,4,50000,0.2,40000,160000,88000,72000,0.45
2024-03-11,T02,SKU000667,2,73000,0.0,73000,146000,66000,80000,0.5479
2024-03-11,T01,SKU000784,4,61000,0.5,30500,122000,112000,10000,0.082
2024-03-11,T02,SKU001101,3,202000,0.0,202000,606000,273000,333000,0.5495
2024-03-11,T02,SKU000930,2,59000,0.5,29500,59000,52000,7000,0.1186
2024-03-11,T04,SKU000236,2,105000,0.0,105000,210000,94000,116000,0.5524
2024-03-11,T02,SKU000333,4,99000,0.2,79200,316800,180000,136800,0.4318
2024-03-11,T05,SKU000605,14,74000,0.2,59200,828800,462000,366800,0.4426
2024-03-11,T11,SKU000522,2,134000,0.0,134000,268000,120000,148000,0.5522
2024-03-11,T09,SKU000146,5,43000,0.0,43000,215000,95000,120000,0.5581
2024-03-11,T03,SKU000952,1,61000,0.0,61000,61000,27000,34000,0.5574
2024-03-11,T10,SKU000520,1,120000,0.0,120000,120000,54000,66000,0.55
2024-03-11,T02,SKU000949,1,55000,0.3,38500,38500,25000,13500,0.3506
2024-03-11,T04,SKU000098,4,41000,0.0,41000,164000,76000,88000,0.5366
2024-03-11,T08,SKU000250,2,105000,0.2,84000,168000,94000,74000,0.4405
2024-03-11,T05,SKU000846,1,61000,0.0,61000,61000,28000,33000,0.541
2024-03-11,T01,SKU000292,2,93000,0.0,93000,186000,84000,102000,0.5484
2024-03-11,T02,SKU000117,2,43000,0.1,38700,77400,38000,39400,0.509
2024-03-11,T07,SKU000569,7,133000,0.0,133000,931000,420000,511000,0.5489
2024-03-11,T11,SKU000342,2,102000,0.0,102000,204000,92000,112000,0.549
2024-03-11,T07,SKU000047,1,49000,0.0,49000,49000,22000,27000,0.551
2024-03-11,T01,SKU000068,2,42000,0.0,42000,84000,38000,46000,0.5476
2024-03-11,T01,SKU000136,2,51000,0.0,51000,102000,46000,56000,0.549
2024-03-11,T04,SKU000943,9,65000,0.0,65000,585000,261000,324000,0.5538
2024-03-11,T05,SKU001057,1,201000,0.0,201000,201000,91000,110000,0.5473
2024-03-11,T09,SKU000975,4,69000,0.0,69000,276000,124000,152000,0.5507
2024-03-11,T11,SKU000488,1,110000,0.0,110000,110000,50000,60000,0.5455
2024-03-11,T11,SKU000774,3,60000,0.0,60000,180000,81000,99000,0.55
2024-03-11,T06,SKU000923,1,57000,0.3,39900,39900,26000,13900,0.3484
2024-03-11,T07,SKU000703,5,79000,0.0,79000,395000,175000,220000,0.557
2024-03-11,T02,SKU000484,5,134000,0.0,134000,670000,300000,370000,0.5522
2024-03-11,T02,SKU000228,13,99000,0.0,99000,1287000,585000,702000,0.5455
2024-03-11,T11,SKU000124,1,48000,0.0,48000,48000,22000,26000,0.5417
2024-03-11,T08,SKU000763,1,58000,0.3,40600,40600,26000,14600,0.3596
2024-03-11,T05,SKU000040,2,45000,0.2,36000,72000,40000,32000,0.4444
2024-03-11,T03,SKU000130,1,42000,0.1,37800,37800,19000,18800,0.4974
2024-03-11,T11,SKU001113,1,164000,0.0,164000,164000,74000,90000,0.5488
2024-03-11,T02,SKU000065,12,51000,0.2,40800,489600,276000,213600,0.4363
2024-03-11,T03,SKU000736,15,74000,0.0,74000,1110000,495000,615000,0.5541
2024-03-11,T08,SKU000672,1,84000,0.0,84000,84000,38000,46000,0.5476
2024-03-11,T02,SKU000277,10,106000,0.0,106000,1060000,470000,590000,0.5566
2024-03-11,T07,SKU000022,4,45000,0.0,45000,180000,80000,100000,0.5556
2024-03-11,T08,SKU000634,5,85000,0.1,76500,382500,190000,192500,0.5033
2024-03-11,T10,SKU000322,9,95000,0.0,95000,855000,387000,468000,0.5474
2024-03-11,T10,SKU000766,1,53000,0.0,53000,53000,24000,29000,0.5472
2024-03-11,T07,SKU000570,4,115000,0.0,115000,460000,208000,252000,0.5478
2024-03-11,T12,SKU000321,1,109000,0.0,109000,109000,49000,60000,0.5505
2024-03-11,T06,SKU000301,7,86000,0.0,86000,602000,273000,329000,0.5465
2024-03-11,T08,SKU000683,1,77000,0.0,77000,77000,35000,42000,0.5455
2024-03-11,T08,SKU000044,1,42000,0.0,42000,42000,19000,23000,0.5476
2024-03-11,T08,SKU000010,4,42000,0.0,42000,168000,76000,92000,0.5476
2024-03-11,T08,SKU000363,1,69000,0.0,69000,69000,31000,38000,0.5507
2024-03-11,T08,SKU000101,2,41000,0.0,41000,82000,36000,46000,0.561
2024-03-11,T07,SKU000264,11,94000,0.0,94000,1034000,462000,572000,0.5532
2024-03-11,T03,SKU000900,1,63000,0.1,56700,56700,28000,28700,0.5062
2024-03-11,T04,SKU000696,5,74000,0.0,74000,370000,165000,205000,0.5541
2024-03-11,T06,SKU000538,3,111000,0.0,111000,333000,150000,183000,0.5495
2024-03-11,T10,SKU000925,4,62000,0.0,62000,248000,112000,136000,0.5484
2024-03-11,T04,SKU000059,6,48000,0.0,48000,288000,132000,156000,0.5417
2024-03-11,T12,SKU000968,4,59000,0.0,59000,236000,108000,128000,0.5424
2024-03-11,T05,SKU000639,1,84000,0.0,84000,84000,38000,46000,0.5476
2024-03-11,T09,SKU000127,2,42000,0.2,33600,67200,38000,29200,0.4345
2024-03-11,T02,SKU000275,2,87000,0.0,87000,174000,78000,96000,0.5517
2024-03-11,T04,SKU000008,3,43000,0.0,43000,129000,57000,72000,0.5581
2024-03-11,T03,SKU001106,1,183000,0.0,183000,183000,82000,101000,0.5519
2024-03-11,T06,SKU000243,6,109000,0.3,76300,457800,294000,163800,0.3578
2024-03-11,T01,SKU000983,6,57000,0.0,57000,342000,156000,186000,0.5439
2024-03-11,T09,SKU000224,3,86000,0.0,86000,258000,117000,141000,0.5465
2024-03-11,T07,SKU000881,1,51000,0.5,25500,25500,23000,2500,0.098
2024-03-11,T04,SKU000634,2,85000,0.0,85000,170000,76000,94000,0.5529
2024-03-11,T09,SKU000074,3,47000,0.0,47000,141000,63000,78000,0.5532
2024-03-11,T09,SKU000162,5,47000,0.0,47000,235000,105000,130000,0.5532
2024-03-11,T06,SKU000076,9,45000,0.0,45000,405000,180000,225000,0.5556
2024-03-11,T04,SKU000876,8,56000,0.0,56000,448000,200000,248000,0.5536
2024-03-11,T06,SKU001111,6,183000,0.0,183000,1098000,492000,606000,0.5519
2024-03-11,T08,SKU000769,1,50000,0.0,50000,50000,23000,27000,0.54
2024-03-11,T07,SKU001127,3,164000,0.0,164000,492000,222000,270000,0.5488
2024-03-11,T11,SKU000913,1,66000,0.0,66000,66000,30000,36000,0.5455
2024-03-11,T02,SKU000367,1,71000,0.1,63900,63900,32000,31900,0.4992
2024-03-11,T02,SKU000865,2,54000,0.0,54000,108000,48000,60000,0.5556
2024-03-11,T12,SKU000017,1,50000,0.0,50000,50000,23000,27000,0.54
2024-03-11,T02,SKU000166,1,44000,0.5,22000,22000,20000,2000,0.0909
2024-03-11,T07,SKU001017,1,164000,0.0,164000,164000,74000,90000,0.5488
2024-03-11,T11,SKU000922,3,54000,0.0,54000,162000,72000,90000,0.5556
2024-03-11,T05,SKU000844,10,53000,0.0,53000,530000,240000,290000,0.5472
2024-03-11,T06,SKU000953,8,65000,0.0,65000,520000,232000,288000,0.5538
2024-03-11,T09,SKU000847,5,63000,0.0,63000,315000,140000,175000,0.5556
2024-03-11,T06,SKU000019,3,46000,0.1,41400,124200,63000,61200,0.4928
2024-03-11,T09,SKU000165,8,51000,0.0,51000,408000,184000,224000,0.549
2024-03-11,T09,SKU000327,1,91000,0.0,91000,91000,41000,50000,0.5495
2024-03-11,T07,SKU000261,7,105000,0.0,105000,735000,329000,406000,0.5524
2024-03-11,T03,SKU001105,1,183000,0.0,183000,183000,82000,101000,0.5519
2024-03-11,T11,SKU001120,1,180000,0.1,162000,162000,81000,81000,0.5
2024-03-11,T03,SKU000587,2,108000,0.0,108000,216000,98000,118000,0.5463
2024-03-11,T09,SKU000192,2,49000,0.0,49000,98000,44000,54000,0.551
2024-03-11,T01,SKU000775,3,55000,0.0,55000,165000,75000,90000,0.5455
2024-03-11,T02,SKU000901,2,56000,0.0,56000,112000,50000,62000,0.5536
2024-03-11,T05,SKU000157,2,42000,0.2,33600,67200,38000,29200,0.4345
2024-03-11,T05,SKU000989,3,55000,0.0,55000,165000,75000,90000,0.5455
2024-03-11,T11,SKU000169,4,42000,0.0,42000,168000,76000,92000,0.5476
2024-03-11,T01,SKU000092,2,45000,0.0,45000,90000,40000,50000,0.5556
2024-03-11,T03,SKU000342,1,102000,0.1,91800,91800,46000,45800,0.4989
2024-03-11,T09,SKU000100,2,41000,0.0,41000,82000,38000,44000,0.5366
2024-03-11,T06,SKU000280,4,88000,0.1,79200,316800,160000,156800,0.4949
2024-03-11,T01,SKU000995,4,67000,0.0,67000,268000,120000,148000,0.5522
2024-03-11,T09,SKU001026,5,192000,0.5,96000,480000,430000,50000,0.1042
2024-03-11,T09,SKU000179,15,43000,0.0,43000,645000,285000,360000,0.5581
2024-03-11,T05,SKU000020,2,45000,0.0,45000,90000,40000,50000,0.5556
2024-03-11,T07,SKU000620,3,81000,0.0,81000,243000,108000,135000,0.5556
2024-03-11,T02,SKU000592,1,81000,0.0,81000,81000,36000,45000,0.5556
2024-03-11,T09,SKU001091,5,183000,0.0,183000,915000,410000,505000,0.5519
2024-03-11,T09,SKU000696,2,74000,0.1,66600,133200,66000,67200,0.5045
2024-03-11,T09,SKU000849,1,62000,0.0,62000,62000,28000,34000,0.5484
2024-03-11,T01,SKU000919,3,66000,0.2,52800,158400,90000,68400,0.4318
2024-03-11,T01,SKU000779,1,51000,0.0,51000,51000,23000,28000,0.549
2024-03-11,T05,SKU000489,1,110000,0.0,110000,110000,49000,61000,0.5545
2024-03-11,T02,SKU000597,1,91000,0.1,81900,81900,41000,40900,0.4994
2024-03-11,T05,SKU000892,3,55000,0.0,55000,165000,75000,90000,0.5455
2024-03-11,T05,SKU000573,2,135000,0.0,135000,270000,122000,148000,0.5481
2024-03-11,T03,SKU000187,2,48000,0.0,48000,96000,44000,52000,0.5417
2024-03-11,T01,SKU001109,7,164000,0.0,164000,1148000,518000,630000,0.5488
2024-03-11,T06,SKU000814,5,61000,0.0,61000,305000,140000,165000,0.541
2024-03-11,T01,SKU000624,3,87000,0.3,60900,182700,117000,65700,0.3596
2024-03-11,T04,SKU000287,11,103000,0.1,92700,1019700,506000,513700,0.5038
2024-03-11,T01,SKU000636,1,83000,0.2,66400,66400,37000,29400,0.4428
2024-03-11,T02,SKU000129,1,44000,0.0,44000,44000,20000,24000,0.5455
2024-03-11,T05,SKU000418,9,82000,0.1,73800,664200,333000,331200,0.4986
2024-03-11,T10,SKU000821,1,52000,0.0,52000,52000,23000,29000,0.5577
2024-03-11,T04,SKU000981,1,55000,0.1,49500,49500,25000,24500,0.4949
2024-03-11,T01,SKU000847,1,63000,0.0,63000,63000,28000,35000,0.5556
2024-03-11,T04,SKU001050,4,177000,0.0,177000,708000,320000,388000,0.548
2024-03-11,T03,SKU000581,7,114000,0.0,114000,798000,357000,441000,0.5526
2024-03-11,T11,SKU000243,8,109000,0.0,109000,872000,392000,480000,0.5505
2024-03-11,T12,SKU000048,1,44000,0.0,44000,44000,20000,24000,0.5455
2024-03-11,T12,SKU000266,1,93000,0.0,93000,93000,42000,51000,0.5484
2024-03-11,T09,SKU000780,8,50000,0.2,40000,320000,176000,144000,0.45
2024-03-11,T02,SKU000451,7,70000,0.3,49000,343000,224000,119000,0.3469
2024-03-11,T07,SKU000917,1,62000,0.5,31000,31000,28000,3000,0.0968
2024-03-11,T01,SKU000129,23,44000,0.0,44000,1012000,460000,552000,0.5455
2024-03-11,T04,SKU000372,6,79000,0.0,79000,474000,210000,264000,0.557
2024-03-11,T05,SKU000599,1,75000,0.0,75000,75000,34000,41000,0.5467
2024-03-11,T04,SKU000858,11,50000,0.0,50000,550000,253000,297000,0.54
2024-03-11,T03,SKU000596,2,85000,0.1,76500,153000,76000,77000,0.5033
2024-03-11,T11,SKU000078,2,50000,0.0,50000,100000,46000,54000,0.54
2024-03-11,T05,SKU000401,2,72000,0.0,72000,144000,66000,78000,0.5417
2024-03-11,T09,SKU000917,1,62000,0.0,62000,62000,28000,34000,0.5484
2024-03-11,T06,SKU000025,3,44000,0.0,44000,132000,60000,72000,0.5455
2024-03-11,T07,SKU000286,1,97000,0.0,97000,97000,44000,53000,0.5464
2024-03-11,T11,SKU000017,1,50000,0.0,50000,50000,23000,27000,0.54
2024-03-11,T11,SKU000342,2,102000,0.0,102000,204000,92000,112000,0.549
2024-03-11,T08,SKU000824,7,58000,0.2,46400,324800,182000,142800,0.4397
2024-03-11,T08,SKU000208,1,101000,0.1,90900,90900,45000,45900,0.505
2024-03-11,T10,SKU000638,1,80000,0.0,80000,80000,36000,44000,0.55
2024-03-11,T05,SKU000253,14,90000,0.0,90000,1260000,574000,686000,0.5444
2024-03-11,T11,SKU000064,2,45000,0.0,45000,90000,40000,50000,0.5556
2024-03-11,T11,SKU000791,1,62000,0.0,62000,62000,28000,34000,0.5484
